,artistName,trackName,artist_uri,album_uri,track_uri,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
8314,Doja Cat,Boss Bitch,spotify:artist:5cj0lLjcoR7YOSnhnX0Po5,spotify:album:4pmyFpGicLLIgNPc1TQXKc,spotify:track:78qd8dvwea0Gosb6Fe6j3k,,,,,,,,,,,,,
8322,ZAPRAVKA,Батя,spotify:artist:4oCaLmRVMM4Ck4VGrmh4VC,spotify:album:5sSwBcVUx9bVdvAieOiLtv,spotify:track:55823uSw3vF5fqtv6dDsoE,,,,,,,,,,,,,
8327,N O M I N A L,EVERYDAY ANYONE,spotify:artist:14YDWSgNTuQ9zHNiB2xq83,spotify:album:3zGACDklxNdIkDjkaHpHQY,spotify:track:1FCvuPVt67WTBmDHR3nufc,,,,,,,,,,,,,
8328,OTPendia,Rasselbande,spotify:artist:0xUNWefnIKxk31Qhg634BY,spotify:album:3K0OxsM8IIXBO8Y2vqg6h8,spotify:track:7sxn16XyaEr1K8WxYrfJ2I,,,,,,,,,,,,,
8331,Curses,Gold Silber Chinaski Tech Noir Remix,spotify:artist:6Q6uLDktE9vha6MtIUMcp1,spotify:album:3j9RRZbEMLZIa5iN1L4QD1,spotify:track:63TV2n06xZWEfpH0PqCi5R,,,,,,,,,,,,,
8334,Discoslap,Move Your Body,spotify:artist:0mlmvOsFHFbuonpMLm5lXn,spotify:album:6hxdTnjFns7YnVQ9rrxIfV,spotify:track:2OCOk9Fzg6KzsN9LeG4u6M,,,,,,,,,,,,,
8335,Monarchy,Back To The Start,spotify:artist:4YXRO4slasYnty9nb73LrO,spotify:album:3rnzdwkNKFwbJpF0c7rBo6,spotify:track:79OP8zjzhDojBDBuY7nVAz,,,,,,,,,,,,,
8337,Sam Sparro,Happiness The Magician Remix,spotify:artist:0H0rBbf7vHXO3qh50Wap7y,spotify:album:0rlb7HfwkXXqxcwvUAERmv,spotify:track:3g6NeDBTbMKWD2Dycal2yi,,,,,,,,,,,,,
8347,Cloonee,Get Stupid Extended Mix,spotify:artist:7MdlXmq2HViAJWo9cf30sR,spotify:album:2AElyFoVaoDPJ6icBPZe8N,spotify:track:2E2VydD1HO86zyFUDtNBzB,,,,,,,,,,,,,
8348,ZAPRAVKA,Кислый данс,spotify:artist:4oCaLmRVMM4Ck4VGrmh4VC,spotify:album:4YbLTLUx0DmTeNkgQzxDLo,spotify:track:6xGoIBkwHNSVojzjbOq3y0,,,,,,,,,,,,,
8349,TS7,Real Raver,spotify:artist:4EV6hgVc6KD0SFOIJJLFki,spotify:album:7k8ojd5lU1ezCtuZwlGy5Z,spotify:track:02npV68gKzeelg4llKdj3C,,,,,,,,,,,,,
8351,Vieze Asbak,Meet Her At The Love Parade,spotify:artist:66FZq0wsY6770bc4O9Dlig,spotify:album:3WU9OQm0l7KoV2E8AOk0YI,spotify:track:4sP7NqXvMOTdc9YALzLHoT,,,,,,,,,,,,,
8352,Sickmode,TOO COLD,spotify:artist:5PbgCU02dfdBCAzpOaNmYW,spotify:album:6lYV9yczGNYZg8EpGpw488,spotify:track:0vBOyqICis94fkSwJbfUeF,,,,,,,,,,,,,
8354,Macky Gee,Tour,spotify:artist:5EDztvTkyoKtK0ZdEdhOFx,spotify:album:1fPMAtqc8DOwCSLIVb98xv,spotify:track:1Mze7crzF9BWo82DiAsmjj,,,,,,,,,,,,,
8355,D-Block & S-te-Fan,Believe,spotify:artist:6L7a6wPGpvLtTwOsMLnF1z,spotify:album:0j99F2VgHy8u0cWXnqrlsO,spotify:track:16nZM3KlpTBqdS7qyRRKei,,,,,,,,,,,,,
8358,Jordiz,Weekend!,spotify:artist:5xUW4ugFxRJtCe7RLIdKvV,spotify:album:5Gqc1Uoo4Zfmwhmx3ZnNYu,spotify:track:1lV8sXL01UVaw6g0fawtsC,,,,,,,,,,,,,
8363,Quantic,Sol Clap,spotify:artist:5ZMwoAjeDtLJ0XRwRTgaK8,spotify:album:78XbFJf6E4TUeNEXZXi3yP,spotify:track:5hBQOOlFOCWYL1YCbjok1G,,,,,,,,,,,,,
8365,Pink Floyd,Wish You Were Here,spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,spotify:album:0bCAjiUamIFqKJsekOYuRw,spotify:track:6mFkJmJqdDVQ1REhVfGgd1,,,,,,,,,,,,,
8367,Rihanna,Disturbia,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,spotify:album:3JSWZWeTHF4HDGt5Eozdy7,spotify:track:2VOomzT6VavJOGBeySqaMc,,,,,,,,,,,,,
8368,The J. Geils Band,Freeze-Frame,spotify:artist:69Mj3u4FTUrpyeGNSIaU6F,spotify:album:48joW5905AMbTFLvy8ZWch,spotify:track:6QqK6a1CmV4L504uMQaGDH,,,,,,,,,,,,,
8369,Leandro Da Silva,Gopher Mambo,spotify:artist:5hCv8oMMxHb3FoHMGLN8Vx,spotify:album:5IGiWHUTfY88Zx9y7FAsZp,spotify:track:25G3DUBDmLK44e5wF0W4bl,,,,,,,,,,,,,
8371,Armin van Buuren,Lifting You Higher (ASOT 900 Anthem) Blasterjaxx Remix,spotify:artist:0SfsnGyD8FpIN4U4WCkBZ5,spotify:album:2kVKXpGBQ6tqbwbqRXDf6A,spotify:track:32iD965RO5haquFAlq5jhz,,,,,,,,,,,,,
8372,Wonderland Avenue,White Horse (Jean Claudes Ades Remix),spotify:artist:7jxVuE2epCYVGPExO7rEBV,spotify:album:0fIYvgNEo1PDKgODsXuFie,spotify:track:6zH5HkWgC5QZbeKRHThtT0,,,,,,,,,,,,,
8373,The Thrillseekers,Synaesthesia (Fly Away),spotify:artist:1RYDKWzJnJtbTPYNsDswD5,spotify:album:5VsjT0u49R46HG9kSYsHMz,spotify:track:5QdgpcfAw8EbsupH0B6BpI,,,,,,,,,,,,,
8374,Mark Ronson,Nothing Breaks Like a Heart (feat. Miley Cyrus),spotify:artist:3hv9jJF3adDNsBSIQDqcjp,spotify:album:2hBfao8GWZwHlUGDB8HVQO,spotify:track:27rdGxbavYJeBphck5MZAF,,,,,,,,,,,,,
8375,Naxsy,I love it (Remix),spotify:artist:4Yn8oLPPC1t7HX7BC1JDJq,spotify:album:3Rc2mFnP0ZK2WaAU2oyY2x,spotify:track:6j7IIZzkv5XKiQWtepoKe0,,,,,,,,,,,,,
8377,The Thrillseekers,Synaesthesia (Fly Away) Paul van Dyk Dub Mix,spotify:artist:1RYDKWzJnJtbTPYNsDswD5,spotify:album:4m0zebeAx1s9dCQwFAHSOP,spotify:track:6f74AAbJ3y0oLADxzgxsRA,,,,,,,,,,,,,
8378,Jimmy Somerville,You Make Me Feel (Mighty Real),spotify:artist:6LQeBFIfD4C22RJVVjQ6S7,spotify:album:1B167z084g8Q52jRazKLVZ,spotify:track:3lwNHGO5yJLNpHsMlvL9IF,,,,,,,,,,,,,
8380,Tiësto,Cant Get Enough,spotify:artist:2o5jDhtHVPhrJdv3cEQ99Z,spotify:album:6jd8wvEoi6sCzP92Vt7CPZ,spotify:track:4FpsZqiM5vdrCh8QpCKJQd,,,,,,,,,,,,,
8381,Kartell,Attracted,spotify:artist:3E4UsjXgFv2GdwshMkkJze,spotify:album:0rNo0MdrfNB68fVRTxqbIr,spotify:track:28YlX3Q04G33EdDXpCUxXn,,,,,,,,,,,,,
8384,Karelle,Souvenirs de primaire (Backroom Edit),spotify:artist:1h2L6OET1C1BjUmVVBKvV6,spotify:album:3oWKF0yIu2i7xExR16WScH,spotify:track:6PyCWUH8AN1jPIpi4EJFz3,,,,,,,,,,,,,
8386,Katy Perry,Peacock,spotify:artist:6jJ0s89eD6GaHleKKya26X,spotify:album:5BvgP623rtvlc0HDcpzquz,spotify:track:0rXw5rWZpOdfeeCbMln8MU,,,,,,,,,,,,,
8392,Shakka,When Will I See You Again Amtrac Remix,spotify:artist:7fqDRFkiuwzFDde1K0taVs,spotify:album:67SZ1soRshjBIlFV2uXY3n,spotify:track:0LRDr7rhv07TA2rz7c3sEP,,,,,,,,,,,,,
8396,Ronnie Spiteri,Breathe,spotify:artist:7tH1Y2LeCe2LUxvru8y7Df,spotify:album:6SwwwLqHXGzmVBjL5KrEFo,spotify:track:5DF9jGjlz4hLML620QrVn7,,,,,,,,,,,,,
8397,Cosmic Gate,Exploration of Space,spotify:artist:6ySxYu68zTsO5ghsThpGtS,spotify:album:7LJlzaFq8LRFGGq2kijcHX,spotify:track:0P2sfcfRD0lWw4b8eXegmR,,,,,,,,,,,,,
8399,Paul van Dyk,For An Angel PVD Angel In Heaven Radio Edit,spotify:artist:7wU1naftD3lNq7rNsiDvOR,spotify:album:0EKap5LIE39RLZoknkiZOl,spotify:track:2zI4py4xY6v4vIrAlR6GtP,,,,,,,,,,,,,
8403,Refuzion,Drift Away (Numa Numa Yay),spotify:artist:1BpCQRsYuiRg1TXKR2SQe1,spotify:album:634u94Ov4HnrF8mXT88Mt2,spotify:track:5FvdZ8gbPKr6qfen05303Q,,,,,,,,,,,,,
8414,Fer y Julio,Una del Quince,spotify:artist:7u4t81FYOYErvyuGTUasTg,spotify:album:4awCMRVQ48u8CNhd9VSIas,spotify:track:4ECSFp8nAp0TodYfnlJoon,,,,,,,,,,,,,
8417,Alfie Templeman,Things I Thought Were Mine,spotify:artist:6QzMY3tnu0m56eKUnr4uCF,spotify:album:4hfnS7YAQNDiihGt70E3ei,spotify:track:3i10mtYVZPyoxorz6C19xE,,,,,,,,,,,,,
8418,NEIL FRANCES,Music Sounds Better with You,spotify:artist:587PA35pRGL1JwQr6idJbb,spotify:album:3HRJBkat1hIUQJ7f8maIDK,spotify:track:1vMGIZbIkpaLSagdF2ygcV,,,,,,,,,,,,,
8419,SEBASTIAN PAUL,ON SOME HIGH,spotify:artist:1tQu5TjcAK68fx8qrc8ZgF,spotify:album:2cvDgtZ73sgnsXJNUrYqsO,spotify:track:7kizsInsKbkwsJUBOncDuQ,,,,,,,,,,,,,
8423,BabyJake,Cigarettes On Patios,spotify:artist:07Asx51VtMw5kbNXKrpZlq,spotify:album:5vN3lm8mcpQ9IoQ3Xutrkw,spotify:track:0LJDFZohBgWOMvXQw0cc9W,,,,,,,,,,,,,
8425,Lime Cordiale,Robbery,spotify:artist:6yrtCy4XJHXM6tczo4RlTs,spotify:album:537M91OtVxaFAgF4HYcQKY,spotify:track:5iAxcPoyxt0HWU5sZToqe5,,,,,,,,,,,,,
8429,Glass Animals,Heat Waves (with iann dior),spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,spotify:album:4nr6ytQ4OrEralEu4LhIVp,spotify:track:7vZqwaSk4sVcDyZbMcxS8N,,,,,,,,,,,,,
8432,Mandidextrous,Y.O.U.V.I.P,spotify:artist:0oVDzp5DK2caqb6FuL2mhp,spotify:album:50eW3dA2CyJm12viFvUoDA,spotify:track:0MeHz6uP1lFfEjHNETE9PA,,,,,,,,,,,,,
8433,Mandidextrous,Techno On My Mind,spotify:artist:0oVDzp5DK2caqb6FuL2mhp,spotify:album:04jYmUpvsYTTjqNTvvxHVF,spotify:track:7ibHJUos7IpKOO0qHwtwvf,,,,,,,,,,,,,
8436,Die Antwoord,Ugly Boy,spotify:artist:6urkHDoIVO1WO8vNIwcJmM,spotify:album:5eqhQF3HIVdgwfotwNPMFK,spotify:track:3bd1f4vkL6NMwL4BRV31wA,,,,,,,,,,,,,
8437,Die Antwoord,I Fink U Freeky,spotify:artist:6urkHDoIVO1WO8vNIwcJmM,spotify:album:3FJydX4zwGGNIwlcPlxrYt,spotify:track:2wdTyQevxBPHraGsFGiyjx,,,,,,,,,,,,,
8438,Die Antwoord,Banana Brain,spotify:artist:6urkHDoIVO1WO8vNIwcJmM,spotify:album:4FrKhXf6FmfUjTy2fPcmiI,spotify:track:6vcgMBMmbpQVj59wyLkvC7,,,,,,,,,,,,,
8439,Die Antwoord,Cookie Thumper!,spotify:artist:6urkHDoIVO1WO8vNIwcJmM,spotify:album:5eqhQF3HIVdgwfotwNPMFK,spotify:track:3hVcgm3x10wiVkJdd4MavF,,,,,,,,,,,,,
8440,Die Antwoord,Enter The Ninja,spotify:artist:6urkHDoIVO1WO8vNIwcJmM,spotify:album:7Ja0MmZhnVdFjs5QOPj1lj,spotify:track:7vLHDdIIO862CZeRSx62mp,,,,,,,,,,,,,
8442,Tujamo,Underwater,spotify:artist:2vVNxGBvKRQMWwI5c8KmYh,spotify:album:7c4rHflmugmfegiDinGZic,spotify:track:3c9IKwzgIPcCweCl9so748,,,,,,,,,,,,,
8443,Tujamo,Lonely,spotify:artist:2vVNxGBvKRQMWwI5c8KmYh,spotify:album:1zaf4fnS3kALx36OQStg1y,spotify:track:5LOJdJPzuevskkoAtLj8hb,,,,,,,,,,,,,
8451,Kungs,Tripping Off,spotify:artist:7keGfmQR4X5w0two1xKZ7d,spotify:album:66KCBRiOFSs9bki2A15WlB,spotify:track:5JdhojQ6h2Cy2t6uH5jPAa,,,,,,,,,,,,,
8457,Robin Schulz,Sugar (feat. Francesco Yates),spotify:artist:3t5xRXzsuZmMDkQzgOX35S,spotify:album:5XyJzEROSmup2TcWmVjTIt,spotify:track:5tf1VVWniHgryyumXyJM7w,,,,,,,,,,,,,
8458,Sofi Tukker,Drinkee Vintage Culture John Summit Remix,spotify:artist:586uxXMyD5ObPuzjtrzO1Q,spotify:album:3SJnS1rKgzb1tgi7oCkf5F,spotify:track:68raS6F0ad2Iilql3yYeCt,,,,,,,,,,,,,
8459,John Dahlbäck,Into You,spotify:artist:15xvsJMf8phaNa1LYvL9Qv,spotify:album:4d0a9MZ4pQEmdaMlAL473l,spotify:track:57KxlTYaFVWHjBTsJePwie,,,,,,,,,,,,,
8460,John Dahlbäck,Saga Intro,spotify:artist:15xvsJMf8phaNa1LYvL9Qv,spotify:album:4d0a9MZ4pQEmdaMlAL473l,spotify:track:5KiS6Zc5ayzxvvD6YcTDOi,,,,,,,,,,,,,
8461,John Dahlbäck,Raven,spotify:artist:15xvsJMf8phaNa1LYvL9Qv,spotify:album:4d0a9MZ4pQEmdaMlAL473l,spotify:track:7uThJgXBvoLf7ajaj1D4Fa,,,,,,,,,,,,,
8463,John Dahlbäck,Aint You,spotify:artist:15xvsJMf8phaNa1LYvL9Qv,spotify:album:4d0a9MZ4pQEmdaMlAL473l,spotify:track:0Ny0ygVDFGXbdWcqTDoip6,,,,,,,,,,,,,
8464,John Dahlbäck,Atlantis,spotify:artist:15xvsJMf8phaNa1LYvL9Qv,spotify:album:5fTKBGwZbOLj9uNirwqFP7,spotify:track:6rUgmZtH7GMCDMMkYAOslN,,,,,,,,,,,,,
8465,John Dahlbäck,Terminus,spotify:artist:15xvsJMf8phaNa1LYvL9Qv,spotify:album:4d0a9MZ4pQEmdaMlAL473l,spotify:track:0zWpFW5ZuLpyDhU982Sex5,,,,,,,,,,,,,
8466,John Dahlbäck,Walking With Shadows,spotify:artist:15xvsJMf8phaNa1LYvL9Qv,spotify:album:5fTKBGwZbOLj9uNirwqFP7,spotify:track:0fUsv9EmTEJNm3ydxOAIHL,,,,,,,,,,,,,
8467,John Dahlbäck,Where You Are,spotify:artist:15xvsJMf8phaNa1LYvL9Qv,spotify:album:5fTKBGwZbOLj9uNirwqFP7,spotify:track:72RpvmZyTHqRWJHEi6d3i4,,,,,,,,,,,,,
8468,John Dahlbäck,New York City,spotify:artist:15xvsJMf8phaNa1LYvL9Qv,spotify:album:4d0a9MZ4pQEmdaMlAL473l,spotify:track:5ExWygNQkRG4uzrqfhp9wW,,,,,,,,,,,,,
8469,John Dahlbäck,Shivers,spotify:artist:15xvsJMf8phaNa1LYvL9Qv,spotify:album:5fTKBGwZbOLj9uNirwqFP7,spotify:track:7pp1dAz4SXWz052k2idxTn,,,,,,,,,,,,,
8470,Dr. Peacock,Trip to Valhalla,spotify:artist:4RbUYWWjEBb4umwqakOEd3,spotify:album:3cLqmhEhqb3sz5U6ocs6ll,spotify:track:2D9WT9MeG07a26kKU9IGEb,,,,,,,,,,,,,
8479,John Dahlbäck,Count To Ten,spotify:artist:15xvsJMf8phaNa1LYvL9Qv,spotify:album:4d0a9MZ4pQEmdaMlAL473l,spotify:track:5NtIEXxRCW4i7YplYSbmk3,,,,,,,,,,,,,
9,,,,,,0.141,0.528,225493.0,0.965,0.985,11.0,0.0797,-7.984,0.0,0.0465,136.065,4.0,0.587
11,,,,,,0.000563,0.605,157432.0,0.874,0.812,7.0,0.112,-4.949,0.0,0.0295,125.99,4.0,0.836
17,,,,,,0.141,0.528,225493.0,0.965,0.985,11.0,0.0797,-7.984,0.0,0.0465,136.065,4.0,0.587
18,,,,,,0.25,0.65,171215.0,0.655,0.0,1.0,0.0691,-3.71,0.0,0.405,94.059,4.0,0.735
19,,,,,,0.25,0.65,171215.0,0.655,0.0,1.0,0.0691,-3.71,0.0,0.405,94.059,4.0,0.735
20,,,,,,0.25,0.65,171215.0,0.655,0.0,1.0,0.0691,-3.71,0.0,0.405,94.059,4.0,0.735
24,,,,,,0.0408,0.737,214426.0,0.792,0.751,0.0,0.14,-6.608,1.0,0.0397,122.012,4.0,0.0393
37,,,,,,0.231,0.687,186107.0,0.947,0.0,11.0,0.0854,-3.868,1.0,0.0497,129.027,4.0,0.817
39,,,,,,0.0822,0.607,266720.0,0.758,1.31e-06,9.0,0.153,-7.292,1.0,0.0341,143.142,4.0,0.733
99,,,,,,0.361,0.728,221509.0,0.809,0.941,11.0,0.128,-7.639,1.0,0.0437,116.002,4.0,0.528
101,,,,,,0.129,0.422,215759.0,0.824,0.0,2.0,0.304,-3.447,1.0,0.0756,95.331,4.0,0.294
104,,,,,,0.0539,0.658,181905.0,0.644,0.0,2.0,0.365,-7.022,1.0,0.0625,126.101,4.0,0.516
105,,,,,,0.0539,0.658,181905.0,0.644,0.0,2.0,0.365,-7.022,1.0,0.0625,126.101,4.0,0.516
106,,,,,,0.0539,0.658,181905.0,0.644,0.0,2.0,0.365,-7.022,1.0,0.0625,126.101,4.0,0.516
107,,,,,,0.0539,0.658,181905.0,0.644,0.0,2.0,0.365,-7.022,1.0,0.0625,126.101,4.0,0.516
112,,,,,,0.0194,0.935,187541.0,0.454,0.0,1.0,0.0824,-7.509,1.0,0.375,133.073,4.0,0.357
113,,,,,,0.129,0.422,215759.0,0.824,0.0,2.0,0.304,-3.447,1.0,0.0756,95.331,4.0,0.294
118,,,,,,0.177,0.88,157606.0,0.751,6.43e-05,7.0,0.106,-4.258,0.0,0.0874,117.948,4.0,0.884
122,,,,,,0.953,0.484,248911.0,0.126,8.44e-05,2.0,0.133,-13.224,0.0,0.054,82.48,4.0,0.206
129,,,,,,0.902,0.704,245426.0,0.225,0.657,6.0,0.106,-14.454,0.0,0.0994,120.006,4.0,0.243
132,,,,,,0.0626,0.611,248613.0,0.556,0.343,9.0,0.107,-9.999,0.0,0.0293,144.023,3.0,0.412
136,,,,,,0.0539,0.658,181905.0,0.644,0.0,2.0,0.365,-7.022,1.0,0.0625,126.101,4.0,0.516
138,,,,,,0.000316,0.872,190000.0,0.687,0.0133,1.0,0.166,-5.689,1.0,0.0813,123.019,4.0,0.767
139,,,,,,0.172,0.813,285000.0,0.956,0.61,5.0,0.0388,-3.371,0.0,0.0545,128.026,4.0,0.54
140,,,,,,0.172,0.813,285000.0,0.956,0.61,5.0,0.0388,-3.371,0.0,0.0545,128.026,4.0,0.54
142,,,,,,0.0194,0.935,187541.0,0.454,0.0,1.0,0.0824,-7.509,1.0,0.375,133.073,4.0,0.357
145,,,,,,0.0149,0.737,208474.0,0.828,0.000588,11.0,0.0862,-4.711,1.0,0.0396,124.051,4.0,0.517
151,,,,,,0.931,0.324,413827.0,0.136,0.00117,0.0,0.176,-10.33,1.0,0.0318,97.256,3.0,0.0831
152,,,,,,0.009,0.726,199987.0,0.787,0.0,4.0,0.0596,-2.494,1.0,0.0737,124.99,4.0,0.888
153,,,,,,0.953,0.484,248911.0,0.126,8.44e-05,2.0,0.133,-13.224,0.0,0.054,82.48,4.0,0.206
154,,,,,,2.86e-05,0.813,296227.0,0.735,0.861,0.0,0.0741,-3.111,1.0,0.0345,124.003,4.0,0.469
157,,,,,,0.325,0.562,169467.0,0.765,0.0,1.0,0.137,-4.106,0.0,0.107,121.966,4.0,0.542
160,,,,,,0.112,0.789,235493.0,0.706,1.71e-05,11.0,0.0586,-4.233,0.0,0.0429,125.911,4.0,0.638
162,,,,,,0.0117,0.582,171607.0,0.936,0.688,7.0,0.27,-4.116,0.0,0.0412,125.975,4.0,0.0479
169,,,,,,0.13,0.555,212000.0,0.487,0.000868,0.0,0.169,-11.766,1.0,0.0317,118.913,4.0,0.553
171,,,,,,0.154,0.648,227160.0,0.806,0.029,10.0,0.163,-11.078,1.0,0.032,120.024,4.0,0.473
175,,,,,,0.00202,0.552,229440.0,0.944,0.333,4.0,0.256,-7.918,0.0,0.0623,124.97,4.0,0.0384
176,,,,,,0.00202,0.552,229440.0,0.944,0.333,4.0,0.256,-7.918,0.0,0.0623,124.97,4.0,0.0384
177,,,,,,0.00202,0.552,229440.0,0.944,0.333,4.0,0.256,-7.918,0.0,0.0623,124.97,4.0,0.0384
178,,,,,,0.00131,0.965,183760.0,0.857,0.0,11.0,0.0726,-8.458,0.0,0.17,127.656,4.0,0.951
179,,,,,,0.0539,0.658,181905.0,0.644,0.0,2.0,0.365,-7.022,1.0,0.0625,126.101,4.0,0.516
182,,,,,,0.0642,0.696,186786.0,0.985,0.219,11.0,0.0401,-6.242,1.0,0.0957,126.028,4.0,0.61
185,,,,,,0.00069,0.756,220645.0,0.97,0.194,5.0,0.0509,-4.953,1.0,0.0534,124.001,4.0,0.771
189,,,,,,0.000926,0.566,184587.0,0.951,0.000517,8.0,0.338,-3.197,0.0,0.0352,129.954,4.0,0.259
190,,,,,,0.0416,0.61,203382.0,0.835,0.0,7.0,0.26,-5.306,0.0,0.0748,127.904,4.0,0.395
193,,,,,,0.00507,0.712,237040.0,0.914,0.0,5.0,0.0653,-6.553,0.0,0.0312,111.997,4.0,0.958
194,,,,,,0.000388,0.916,218619.0,0.801,0.395,8.0,0.162,-6.279,0.0,0.053,132.028,4.0,0.719
195,,,,,,0.000388,0.916,218619.0,0.801,0.395,8.0,0.162,-6.279,0.0,0.053,132.028,4.0,0.719
197,,,,,,0.0095,0.76,246885.0,0.855,0.0,5.0,0.0767,-5.137,0.0,0.0389,125.018,4.0,0.792
200,,,,,,0.231,0.687,186107.0,0.947,0.0,11.0,0.0854,-3.868,1.0,0.0497,129.027,4.0,0.817
202,,,,,,0.0519,0.628,264283.0,0.888,0.000191,11.0,0.233,-3.74,0.0,0.0277,107.958,4.0,0.577
203,,,,,,0.0942,0.704,276293.0,0.692,0.0109,5.0,0.0922,-6.558,0.0,0.0304,96.005,4.0,0.369
206,,,,,,0.306,0.745,250333.0,0.892,0.939,5.0,0.115,-6.823,0.0,0.0349,116.003,4.0,0.257
207,,,,,,0.235,0.643,238465.0,0.748,0.191,2.0,0.815,-6.535,0.0,0.0386,96.004,4.0,0.583
208,,,,,,0.235,0.643,238465.0,0.748,0.191,2.0,0.815,-6.535,0.0,0.0386,96.004,4.0,0.583
215,,,,,,0.0654,0.777,231307.0,0.588,0.000276,7.0,0.091,-7.903,0.0,0.0354,115.985,4.0,0.451
216,,,,,,0.361,0.728,221509.0,0.809,0.941,11.0,0.128,-7.639,1.0,0.0437,116.002,4.0,0.528
217,,,,,,0.191,0.685,190827.0,0.735,0.038,4.0,0.188,-6.337,0.0,0.0334,94.035,3.0,0.385
218,,,,,,0.0245,0.803,316373.0,0.427,0.405,8.0,0.0953,-10.819,1.0,0.0509,118.008,4.0,0.439
220,,,,,,0.391,0.682,231934.0,0.582,0.856,5.0,0.0872,-8.798,0.0,0.0439,121.998,4.0,0.111
221,,,,,,0.391,0.682,231934.0,0.582,0.856,5.0,0.0872,-8.798,0.0,0.0439,121.998,4.0,0.111
223,,,,,,0.687,0.732,324556.0,0.629,0.443,9.0,0.068,-8.461,0.0,0.0346,107.0,4.0,0.542
224,,,,,,0.391,0.682,231934.0,0.582,0.856,5.0,0.0872,-8.798,0.0,0.0439,121.998,4.0,0.111
225,,,,,,0.106,0.825,421760.0,0.524,0.00475,8.0,0.0765,-8.706,0.0,0.0522,115.003,4.0,0.537
228,,,,,,0.726,0.709,237680.0,0.327,0.0246,5.0,0.0851,-13.404,1.0,0.0327,126.057,4.0,0.438
229,,,,,,0.383,0.849,238081.0,0.7,0.731,8.0,0.0955,-8.064,0.0,0.0625,118.011,4.0,0.215
230,,,,,,0.00085,0.742,310714.0,0.289,0.897,5.0,0.0725,-16.338,1.0,0.0487,112.004,4.0,0.0394
231,,,,,,0.00085,0.742,310714.0,0.289,0.897,5.0,0.0725,-16.338,1.0,0.0487,112.004,4.0,0.0394
233,,,,,,0.383,0.849,238081.0,0.7,0.731,8.0,0.0955,-8.064,0.0,0.0625,118.011,4.0,0.215
235,,,,,,0.00085,0.742,310714.0,0.289,0.897,5.0,0.0725,-16.338,1.0,0.0487,112.004,4.0,0.0394
236,,,,,,0.726,0.709,237680.0,0.327,0.0246,5.0,0.0851,-13.404,1.0,0.0327,126.057,4.0,0.438
237,,,,,,0.383,0.849,238081.0,0.7,0.731,8.0,0.0955,-8.064,0.0,0.0625,118.011,4.0,0.215
238,,,,,,0.0779,0.783,359035.0,0.437,0.157,10.0,0.0805,-8.735,0.0,0.0333,96.996,4.0,0.46
240,,,,,,0.264,0.801,211068.0,0.713,0.819,2.0,0.352,-7.004,1.0,0.088,114.995,4.0,0.635
241,,,,,,0.166,0.769,224747.0,0.641,0.507,9.0,0.0983,-8.408,0.0,0.0505,149.003,4.0,0.877
242,,,,,,0.306,0.745,250333.0,0.892,0.939,5.0,0.115,-6.823,0.0,0.0349,116.003,4.0,0.257
243,,,,,,0.0942,0.704,276293.0,0.692,0.0109,5.0,0.0922,-6.558,0.0,0.0304,96.005,4.0,0.369
244,,,,,,0.237,0.762,181107.0,0.776,0.178,9.0,0.186,-6.808,1.0,0.0611,96.018,4.0,0.476
245,,,,,,0.0942,0.704,276293.0,0.692,0.0109,5.0,0.0922,-6.558,0.0,0.0304,96.005,4.0,0.369
246,,,,,,0.306,0.745,250333.0,0.892,0.939,5.0,0.115,-6.823,0.0,0.0349,116.003,4.0,0.257
247,,,,,,0.237,0.762,181107.0,0.776,0.178,9.0,0.186,-6.808,1.0,0.0611,96.018,4.0,0.476
248,,,,,,0.235,0.643,238465.0,0.748,0.191,2.0,0.815,-6.535,0.0,0.0386,96.004,4.0,0.583
249,,,,,,0.726,0.709,237680.0,0.327,0.0246,5.0,0.0851,-13.404,1.0,0.0327,126.057,4.0,0.438
250,,,,,,0.391,0.682,231934.0,0.582,0.856,5.0,0.0872,-8.798,0.0,0.0439,121.998,4.0,0.111
251,,,,,,0.687,0.732,324556.0,0.629,0.443,9.0,0.068,-8.461,0.0,0.0346,107.0,4.0,0.542
252,,,,,,0.54,0.757,231960.0,0.517,0.0711,5.0,0.0995,-8.068,0.0,0.0248,97.014,4.0,0.452
253,,,,,,0.726,0.709,237680.0,0.327,0.0246,5.0,0.0851,-13.404,1.0,0.0327,126.057,4.0,0.438
255,,,,,,0.687,0.732,324556.0,0.629,0.443,9.0,0.068,-8.461,0.0,0.0346,107.0,4.0,0.542
256,,,,,,0.687,0.732,324556.0,0.629,0.443,9.0,0.068,-8.461,0.0,0.0346,107.0,4.0,0.542
257,,,,,,0.54,0.757,231960.0,0.517,0.0711,5.0,0.0995,-8.068,0.0,0.0248,97.014,4.0,0.452
258,,,,,,0.00915,0.795,247160.0,0.55,0.905,9.0,0.115,-11.371,1.0,0.0522,119.999,4.0,0.338
259,,,,,,0.237,0.762,181107.0,0.776,0.178,9.0,0.186,-6.808,1.0,0.0611,96.018,4.0,0.476
